State,District,Subdivision,Block,Panchayat,Village,Pincode
Odisha,Baragada,Baragada,Bargarh,Nuapali,Saranda Dumberpali,768027
Odisha,Baragada,Baragada,Bargarh,Nuniajampali,Nunia Jampali,768038
Odisha,Baragada,Baragada,Bargarh,Padhanpali,Jamurda,768038
Odisha,Baragada,Baragada,Bargarh,Patharla,Patharla,768032
Odisha,Baragada,Baragada,Bargarh,Pipilipali,Saranda Dumberpali,768027
Odisha,Baragada,Baragada,Bargarh,Podmunda,Birmal,768029
Odisha,Baragada,Baragada,Bargarh,Rungunia,Dhanger,768040
Odisha,Baragada,Baragada,Bargarh,Sahajbahal,Birmal,768029
Odisha,Baragada,Baragada,Bargarh,Salepali,Gobindpur,768035
Odisha,Baragada,Baragada,Bargarh,Sarla,Nunia Jampali,768038
Odisha,Baragada,Baragada,Bargarh,Sarsara,Sarsara,768040
Odisha,Baragada,Baragada,Bargarh,Saunthpur,Gudesira,768038
Odisha,Baragada,Baragada,Bargarh,Sayan,Patharla,768032
Odisha,Baragada,Baragada,Bargarh,Talsirgida,Talsrigida,768103
Odisha,Baragada,Baragada,Bargarh,Telenpali,Nunia Jampali,768038
Odisha,Baragada,Baragada,Bargarh,Tentla,Bardol,768038
Odisha,Baragada,Baragada,Bargarh,Tora,Tora,768040
Odisha,Baragada,Baragada,Bargarh,Tumgaon,Tumgaon,768038
Odisha,Baragada,Baragada,Bargarh,Turunga,Patharla,768032
Odisha,Baragada,Baragada,Bargarh,Ulba,Gobindpur,768033
Odisha,Baragada,Barpali,Barpali,Agalpur,Agalpur,768029
Odisha,Baragada,Barpali,Barpali,Ainlapali,Gopeipali,768029
Odisha,Baragada,Barpali,Barpali,Ainthapali,Lenda,768029
Odisha,Baragada,Barpali,Barpali,Amamunda,Roxa,768029
Odisha,Baragada,Barpali,Barpali,Ambapatra,Mahulpali,768029
Odisha,Baragada,Barpali,Barpali,Babupali,Baraguda,768040
Odisha,Baragada,Barpali,Barpali,Badgaon,Gopeipali,768029
Odisha,Baragada,Barpali,Barpali,Badipali,Mahulpali,768029
Odisha,Baragada,Barpali,Barpali,Bagbadi,Bagbadi,768029
Odisha,Baragada,Barpali,Barpali,Bahiapadar,Kusanpuri,768029
Odisha,Baragada,Barpali,Barpali,Bandhpali,Bandhpali,768032
Odisha,Baragada,Barpali,Barpali,Bandumunda,Tileimal,768029
Odisha,Baragada,Barpali,Barpali,Banjipali,Katapali,768052
Odisha,Baragada,Barpali,Barpali,Barangpali,Kainsir,768029
Odisha,Baragada,Barpali,Barpali,Barguda,Baraguda,768040
Odisha,Baragada,Barpali,Barpali,Barlabahal,Mahada,768029
Odisha,Baragada,Barpali,,Barpali,,768029
Odisha,Baragada,Barpali,Barpali,Bhatigaon,Bhatigaon,768029
Odisha,Baragada,Barpali,Barpali,Bijenagar,Mahada,768029
Odisha,Baragada,Barpali,Barpali,Bisipali,Satalama,768049
Odisha,Baragada,Barpali,Barpali,Brahmakela,Baramkela,768104
Odisha,Baragada,Barpali,Barpali,Burkel,Patkulunda,768036
Odisha,Baragada,Barpali,Barpali,Charmunda,Tinkani,768032
Odisha,Baragada,Barpali,Barpali,Chikinipali,Mahulpali,768029
Odisha,Baragada,Barpali,Barpali,Dalaipali,Mahada,768029
Odisha,Baragada,Barpali,Barpali,Dalpatpali,Roxa,768029
Odisha,Baragada,Barpali,Barpali,Dhangerpali,Tinkani,768032
Odisha,Baragada,Barpali,Barpali,Dhaurakhanda,Gopeipali,768029
Odisha,Baragada,Barpali,Barpali,Dhirpur,Remta,768029
Odisha,Baragada,Barpali,Barpali,Dhubapali,Tileimal,768029
Odisha,Baragada,Barpali,Barpali,Gadgaddala,Lenda,768029
Odisha,Baragada,Barpali,Barpali,Gobindpur,Tulandi,768029
Odisha,Baragada,Barpali,Barpali,Gopaipali,Gopeipali,768029
Odisha,Baragada,Barpali,Barpali,Grindola,Baramkela,768104
Odisha,Baragada,Barpali,Barpali,Haldipali,Baraguda,768040
Odisha,Baragada,Barpali,Barpali,Jhulopali,Bandhpali,768032
Odisha,Baragada,Barpali,Barpali,Jhulpiapali,Tileimal,768029
Odisha,Baragada,Barpali,Barpali,Julat,Kanbar,768029
Odisha,Baragada,Barpali,Barpali,Junabrahmani,Tileimal,768029
Odisha,Baragada,Barpali,Barpali,Kadalimunda,Tinkani,768032
Odisha,Baragada,Barpali,Barpali,Kadalipali,Lenda,768029
Odisha,Baragada,Barpali,Barpali,Kainsir,Kainsir,768029
Odisha,Baragada,Barpali,Barpali,Kanbar,Kanbar,768029
Odisha,Baragada,Barpali,Barpali,Katapali,Katapali,768038
Odisha,Baragada,Barpali,Barpali,Kebad,Agalpur,768029
Odisha,Baragada,Barpali,,Kendpali,,768033
Odisha,Baragada,Barpali,Barpali,Khairpali,Bhatigaon,768029
Odisha,Baragada,Barpali,Barpali,Khemesara,Khemesara,768029
Odisha,Baragada,Barpali,Barpali,Kumbhari,Kumbhari,768029
Odisha,Baragada,Barpali,Barpali,Kushanpuri,Kusanpuri,768029
Odisha,Baragada,Barpali,Barpali,Latakera,Patkulunda,768029
Odisha,Baragada,Barpali,Barpali,Lenda,Lenda,768029
Odisha,Baragada,Barpali,Barpali,Mahada,Mahada,768029
Odisha,Baragada,Barpali,Barpali,Mahulpali,Mahulpali,768029
Odisha,Baragada,Barpali,Barpali,Munupali,Bhatigaon,768029
Odisha,Baragada,Barpali,Barpali,Padhanpali,Patkulunda,768029
Odisha,Baragada,Barpali,Barpali,Pataipali,Tileimal,768029
Odisha,Baragada,Barpali,Barpali,Patkulunda,Patkulunda,768029
Odisha,Baragada,Barpali,Barpali,Patrapali,Bandhpali,768032
Odisha,Baragada,Barpali,Barpali,Phulapali,Kusanpuri,768029
Odisha,Baragada,Barpali,,Pudapali,,768104
Odisha,Baragada,Barpali,Barpali,Puturupali,Bagbadi,768029
Odisha,Baragada,Barpali,Barpali,Rabanguda,Mahada,768029
Odisha,Baragada,Barpali,Barpali,Raksa,Roxa,768029
Odisha,Baragada,Barpali,Barpali,Remta,Remta,768029
Odisha,Baragada,Barpali,Barpali,Retamunda,Bhatigaon,768029
Odisha,Baragada,Barpali,Barpali,Sarandapali,Katapali,768032
Odisha,Baragada,Barpali,Barpali,Sardhapali,Tileimal,768029
Odisha,Baragada,Barpali,Barpali,Satlama,Satalama,768029
Odisha,Baragada,Barpali,Barpali,Sikirdi,Satalama,768029
Odisha,Baragada,Barpali,Barpali,Sujia,Bhatigaon,768029
Odisha,Baragada,Barpali,Barpali,Tejang,Roxa,768029
Odisha,Baragada,Barpali,Barpali,Tentelpali,Agalpur,768029
Odisha,Baragada,Barpali,Barpali,Tileimal,Tileimal,768029
Odisha,Baragada,Barpali,Barpali,Tingipali,Khemesara,768029
Odisha,Baragada,Barpali,Barpali,Tinikani,Tinkani,768032
Odisha,Baragada,Barpali,Barpali,Tulandi,Tulandi,768029
Odisha,Baragada,Bhatli,Bhatli,Amlipali,Narangpur,768104
Odisha,Baragada,Bhatli,Bhatli,Badamlipali,Kelendapali,768029
Odisha,Baragada,Bhatli,Bhatli,Badapali,Dumalpali,768032
Odisha,Baragada,Bhatli,Bhatli,Badmal,Kesaipali,768030
Odisha,Baragada,Bhatli,Bhatli,Banjipali,Sukuda,768052
Odisha,Baragada,Bhatli,Bhatli,Baratunda,Uruduna,768038
Odisha,Baragada,Bhatli,Bhatli,Baulsingha,Tejagola,768030
Odisha,Baragada,Bhatli,Bhatli,Beherapali,Hatisar,768030
Odisha,Baragada,Bhatli,Bhatli,Bhadigoan,Bhadigaon,768038
Odisha,Baragada,Bhatli,Bhatli,Bhatli (Ct),Bhatli,768030
Odisha,Baragada,Bhatli,Bhatli,Bhinjetora,Mulbar,768030
Odisha,Baragada,Bhatli,Bhatli,Bhojpuri,Bhadigaon,768038
Odisha,Baragada,Bhatli,Bhatli,Bichhuan,Narangpur,768030
Odisha,Baragada,Bhatli,Bhatli,Bisalpali,Bhadigaon,768038
Odisha,Baragada,Bhatli,Bhatli,Chadeigan,Chadeigaon,768030
Odisha,Baragada,Bhatli,Bhatli,Chorgrindola,Hatisar,768030
Odisha,Baragada,Bhatli,Bhatli,Dablang,Chadeigaon,768030
Odisha,Baragada,Bhatli,Bhatli,Deultunda,Halupali,768038
Odisha,Baragada,Bhatli,Bhatli,Dumalpali,Dumalpali,768030
Odisha,Baragada,Bhatli,Bhatli,Gaurgaon,Halupali,768038
Odisha,Baragada,Bhatli,Bhatli,Gopalpur,Bhatli,768030
Odisha,Baragada,Bhatli,Bhatli,Gourpali,Narangpur,768030
Odisha,Baragada,Bhatli,Bhatli,Haladipali,Chadeigaon,768030
Odisha,Baragada,Bhatli,Bhatli,Halanda,Bhadigaon,768038
Odisha,Baragada,Bhatli,Bhatli,Halupali,Halupali,768038
Odisha,Baragada,Bhatli,Bhatli,Harasankri,Kesaipali,768030
Odisha,Baragada,Bhatli,Bhatli,Hatisar,Hatisar,768030
Odisha,Baragada,Bhatli,Bhatli,Jadamunda,Kelendapali,768029
Odisha,Baragada,Bhatli,Bhatli,Jampali,Uruduna,768038
Odisha,Baragada,Bhatli,Bhatli,Jara,Kamgaon,768038
Odisha,Baragada,Bhatli,Bhatli,Jaypur,Narangpur,768030
Odisha,Baragada,Bhatli,Bhatli,Jhankarpali,Hatisar,768030
Odisha,Baragada,Bhatli,Bhatli,Jharmunda,Narangpur,768033
Odisha,Baragada,Bhatli,Bhatli,Jhikjhiki,Narangpur,768030
Odisha,Baragada,Bhatli,Bhatli,Kahenmunda,Narangpur,768030
Odisha,Baragada,Bhatli,Bhatli,Kamgoan,Kamgaon,768038
Odisha,Baragada,Bhatli,Bhatli,Kanakbira,Kelendapali,768030
Odisha,Baragada,Bhatli,Bhatli,Kandiapali,Kelendapali,768029
Odisha,Baragada,Bhatli,Bhatli,Karlajori,Kamgaon,768038
Odisha,Baragada,Bhatli,Bhatli,Karlakhai,Halupali,768038
Odisha,Baragada,Bhatli,Bhatli,Kasipali,Narangpur,768033
Odisha,Baragada,Bhatli,Bhatli,Kelendapali,Kelendapali,768029
Odisha,Baragada,Bhatli,Bhatli,Kenduguria,Kelendapali,768029
Odisha,Baragada,Bhatli,Bhatli,Kesaipali,Kesaipali,768030
Odisha,Baragada,Bhatli,Bhatli,Khajuria,Mulbar,768030
Odisha,Baragada,Bhatli,Bhatli,Khaliapali,Kelendapali,768036
Odisha,Baragada,Bhatli,Bhatli,Kharmora,Kharmunda,768032
Odisha,Baragada,Bhatli,Bhatli,Kharsal,Dumalpali,768030
Odisha,Baragada,Bhatli,Bhatli,Khirat,Narangpur,768030
Odisha,Baragada,Bhatli,Bhatli,Kuisira,Nuagarh,768030
Odisha,Baragada,Bhatli,Bhatli,Kultapali,Halupali,768038
Odisha,Baragada,Bhatli,Bhatli,Kushanpuri,Bhatli,768030
Odisha,Baragada,Bhatli,Bhatli,Latipali,Narangpur,768030
Odisha,Baragada,Bhatli,Bhatli,Mahada,Halupali,768038
Odisha,Baragada,Bhatli,Bhatli,Mahulpali,Uruduna,768029
Odisha,Baragada,Bhatli,Bhatli,Mendhapali,Dumalpali,768045
Odisha,Baragada,Bhatli,Bhatli,Mulbar,Mulbar,768030
Odisha,Baragada,Bhatli,Bhatli,Murumkel,Bhadigaon,768038
Odisha,Baragada,Bhatli,Bhatli,Nalichuan,Sukuda,768030
Odisha,Baragada,Bhatli,Bhatli,Narangapur,Narangpur,768030
Odisha,Baragada,Bhatli,Bhatli,Nilji,Halupali,768038
Odisha,Baragada,Bhatli,Bhatli,Nuagarh,Nuagarh,768030
Odisha,Baragada,Bhatli,Bhatli,Pandakipali,Kelendapali,768029
Odisha,Baragada,Bhatli,Bhatli,Pandaritarai,Kelendapali,768029
Odisha,Baragada,Bhatli,Bhatli,Raisobha,Tejagola,768030
Odisha,Baragada,Bhatli,Bhatli,Rautpada,Mulbar,768030
Odisha,Baragada,Bhatli,Bhatli,Runipali,Mulbar,768030
Odisha,Baragada,Bhatli,Bhatli,Rusipali,Kamgaon,768038
Odisha,Baragada,Bhatli,Bhatli,Samardarha,Dumalpali,768030
Odisha,Baragada,Bhatli,Bhatli,Saradhapali,Mulbar,768030
Odisha,Baragada,Bhatli,Bhatli,Sirabahal,Kelendapali,768029
Odisha,Baragada,Bhatli,Bhatli,Sirapali,Kharmunda,768032
Odisha,Baragada,Bhatli,Bhatli,Sukuda,Sukuda,768030
Odisha,Baragada,Bhatli,Bhatli,Sukudadanbirti,Sukuda,768030
Odisha,Baragada,Bhatli,Bhatli,Sulusulia,Nuagarh,768030
Odisha,Baragada,Bhatli,Bhatli,Tala,Sukuda,768030
Odisha,Baragada,Bhatli,Bhatli,Talpali,Narangpur,768036
Odisha,Baragada,Bhatli,Bhatli,Tarakana,Kharmunda,768032
Odisha,Baragada,Bhatli,Bhatli,Tejagula,Tejagola,768030
Odisha,Baragada,Bhatli,Bhatli,Temren,Chadeigaon,768030
Odisha,Baragada,Bhatli,Bhatli,Tukurla,Chadeigaon,768030
Odisha,Baragada,Bhatli,Bhatli,Udhaipali,Halupali,768038
Odisha,Baragada,Bhatli,Bhatli,Urdduna,Uruduna,768038
Odisha,Baragada,Bheden,Bheden,Achhandpali,Luhakhandi,768104
Odisha,Baragada,Bheden,Bheden,Ainlapali,Ainlapali,768029
Odisha,Baragada,Bheden,Bheden,Amlipali,Bheden,768104
Odisha,Baragada,Bheden,Bheden,Apamara,Bakti,768103
Odisha,Baragada,Bheden,Bheden,Areigudi,Areigudi,768104
Odisha,Baragada,Bheden,Bheden,Arjunda,Arjunda,768103
Odisha,Baragada,Bheden,Bheden,Bad Piplipali,Papanga,768104
Odisha,Baragada,Bheden,Bheden,Baipur,Manpur,768104
Odisha,Baragada,Bheden,Bheden,Bakti,Bakti,768103
Odisha,Baragada,Bheden,Bheden,Balikulunda,Dalab,768027
Odisha,Baragada,Bheden,Bheden,Banipali,Dalab,768027
Odisha,Baragada,Bheden,Bheden,Banjipali,Chichinda,768033
Odisha,Baragada,Bheden,Bheden,Bargaon,Ainlapali,768038
Odisha,Baragada,Bheden,Bheden,Barpadar,Luhakhandi,768104
Odisha,Baragada,Bheden,Bheden,Baseikela,Areigudi,768104
Odisha,Baragada,Bheden,Bheden,Bhalupali,Sial-Khandahata,768038
Odisha,Baragada,Bheden,Bheden,Bhangkud,Mahulpali,768029
Odisha,Baragada,Bheden,Bheden,Bheden,Bheden,768104
Odisha,Baragada,Bheden,Bheden,Bhoipali,Remunda,768103
Odisha,Baragada,Bheden,Bheden,Bhuthapali,Rusuda,768115
Odisha,Baragada,Bheden,Bheden,Bhutload,Mahulpali,768029
Odisha,Baragada,Bheden,Bheden,Brahmanturum,Mahulpali,768029
Odisha,Baragada,Bheden,Bheden,Budelbahal,Mahulpali,768029
Odisha,Baragada,Bheden,Bheden,Burda,Bakti,768103
Odisha,Baragada,Bheden,Bheden,Chhalukulunda,Kubedega,768104
Odisha,Baragada,Bheden,Bheden,Chichinda,Chichinda,768033
Odisha,Baragada,Bheden,Bheden,Dalab,Dalab,768027
Odisha,Baragada,Bheden,Bheden,Dekulba,Talmenda,768103
Odisha,Baragada,Bheden,Bheden,Deshbhatli,Deshbhatli,768102
Odisha,Baragada,Bheden,Bheden,Deskumbhari,Deshbhatli,768102
Odisha,Baragada,Bheden,Bheden,Despatharla,Deshbhatli,768102
Odisha,Baragada,Bheden,Bheden,Dhatukpali,Rusuda,768115
Odisha,Baragada,Bheden,Bheden,Dhubenpali,Ainlapali,768104
Odisha,Baragada,Bheden,Bheden,Dunguripali,Remunda,768103
Odisha,Baragada,Bheden,Bheden,Galima,Manpur,768104
Odisha,Baragada,Bheden,Bheden,Ganthiapali,Papanga,768104
Odisha,Baragada,Bheden,Bheden,Garbhana,Manpur,768104
Odisha,Baragada,Bheden,Bheden,Ghichapali,Rusuda,768115
Odisha,Baragada,Bheden,Bheden,Gondturum,Mahulpali,768029
Odisha,Baragada,Bheden,Bheden,Guduramunda,Areigudi,768104
Odisha,Baragada,Bheden,Bheden,Gurupali,Ainlapali,768104
Odisha,Baragada,Bheden,Bheden,Hatgaon,Rusuda,768115
Odisha,Baragada,Bheden,Bheden,Hiromunda,Luhakhandi,768104
Odisha,Baragada,Bheden,Bheden,Ichhapadar,Resham,768104
Odisha,Baragada,Bheden,Bheden,Ichhapur,Manpur,768104
Odisha,Baragada,Bheden,Bheden,Jampali,Luhakhandi,768029
Odisha,Baragada,Bheden,Bheden,Jampali,Mahulpali,768029
Odisha,Baragada,Bheden,Bheden,Jandol,Bheden,768104
Odisha,Baragada,Bheden,Bheden,Jharapali,Sanjirda,768103
Odisha,Baragada,Bheden,Bheden,Jogipali,Sial-Khandahata,768038
Odisha,Baragada,Bheden,Bheden,Kadlipali,Arjunda,768103
Odisha,Baragada,Bheden,Bheden,Kamgaon,Manpur,768104
Odisha,Baragada,Bheden,Bheden,Katapali,Ainlapali,768038
Odisha,Baragada,Bheden,Bheden,Keshripali,Mahulpali,768029
Odisha,Baragada,Bheden,Bheden,Khagsipali,Kubedega,768104
Odisha,Baragada,Bheden,Bheden,Khaupali,Lupursingha,768103
Odisha,Baragada,Bheden,Bheden,Kubedega,Kubedega,768104
Odisha,Baragada,Bheden,Bheden,Kudopali,Sunalarambha,768104
Odisha,Baragada,Bheden,Bheden,Kudpali,Bheden,768104
Odisha,Baragada,Bheden,Bheden,Kusanpuri,Bakti,768103
Odisha,Baragada,Bheden,Bheden,Limchhod,Dalab,768027
Odisha,Baragada,Bheden,Bheden,Loisira,Sanjirda,768103
Odisha,Baragada,Bheden,Bheden,Luhakhandi,Luhakhandi,768104
Odisha,Baragada,Bheden,Bheden,Lupursingha,Lupursingha,768103
Odisha,Baragada,Bheden,Bheden,Mahule,Manpur,768104
Odisha,Baragada,Bheden,Bheden,Mahulpali,Mahulpali,768029
Odisha,Baragada,Bheden,Bheden,Mahulpali,Remunda,768103
Odisha,Baragada,Bheden,Bheden,Manpur,Manpur,768104
Odisha,Baragada,Bheden,Bheden,Mehena,Mahulpali,768029
Odisha,Baragada,Bheden,Bheden,Nidhenpali,Lupursingha,768103
Odisha,Baragada,Bheden,Bheden,Padhanpali,Resham,768104
Odisha,Baragada,Bheden,Bheden,Pandkipali,Arjunda,768103
Odisha,Baragada,Bheden,Bheden,Pankeldadar,Luhakhandi,768104
Odisha,Baragada,Bheden,Bheden,Papanga,Papanga,768104
Odisha,Baragada,Bheden,Bheden,Piplipali,Talmenda,768103
Odisha,Baragada,Bheden,Bheden,Pottalgaon,Ainlapali,768104
Odisha,Baragada,Bheden,Bheden,Pudapali,Luhakhandi,768104
Odisha,Baragada,Bheden,Bheden,Remanda,Remunda,768103
Odisha,Baragada,Bheden,Bheden,Resham,Resham,768104
Odisha,Baragada,Bheden,Bheden,Rijhaipali,Papanga,768104
Odisha,Baragada,Bheden,Bheden,Risamunda,Papanga,768104
Odisha,Baragada,Bheden,Bheden,Rupapali,Lupursingha,768103
Odisha,Baragada,Bheden,Bheden,Rusuda,Rusuda,768115
Odisha,Baragada,Bheden,Bheden,Salhepali,Areigudi,768104
Odisha,Baragada,Bheden,Bheden,Salna,Deshbhatli,768102
Odisha,Baragada,Bheden,Bheden,Sankrida,Sanjirda,768103
Odisha,Baragada,Bheden,Bheden,Saraspali,Sanjirda,768103
Odisha,Baragada,Bheden,Bheden,Saraspali,Sial-Khandahata,768038
Odisha,Baragada,Bheden,Bheden,Sialkhandhata,Sial-Khandahata,768038
Odisha,Baragada,Bheden,Bheden,Singhenpali,Resham,768104
Odisha,Baragada,Bheden,Bheden,Sunalarambha,Sunalarambha,768104
Odisha,Baragada,Bheden,Bheden,Talmenda,Talmenda,768103
Odisha,Baragada,Bheden,Bheden,Tangarpali,Sanjirda,768103
Odisha,Baragada,Bheden,Bheden,Thuapali,Remunda,768103
Odisha,Baragada,Bheden,Bheden,Tihikipali,Mahulpali,768029
Odisha,Baragada,Bheden,Bheden,Udepur,Deshbhatli,768102
Odisha,Baragada,Bijepur,Bijepur,Ailpur,Badbausen,768032
Odisha,Baragada,Bijepur,Bijepur,Aimal,Kharmunda,768032
Odisha,Baragada,Bijepur,Bijepur,Arda,Badbausen,768032
Odisha,Baragada,Bijepur,Bijepur,Badbaunsen,Badbausen,768032
Odisha,Baragada,Bijepur,Bijepur,Badbrahmani,Badbramahani,768032
Odisha,Baragada,Bijepur,Bijepur,Badipali (Jo),Bhatigaon,768029
Odisha,Baragada,Bijepur,Bijepur,Badipali(Ma),Ganthiapali,768049
Odisha,Baragada,Bijepur,Bijepur,Bairakhpali,Bairakhapali,768032
Odisha,Baragada,Bijepur,Bijepur,Balanda,M.Srigida,768032
Odisha,Baragada,Bijepur,Bijepur,Bandupali,Buromunda,768032
Odisha,Baragada,Bijepur,Bijepur,Banjidunguri,Pada,768032
Odisha,Baragada,Bijepur,Bijepur,Baragbahal,T.Gendapali,768045
Odisha,Baragada,Bijepur,Bijepur,Baraguda,Sanbausen,768040
Odisha,Baragada,Bijepur,Bijepur,Barkani,Ganthiapali,768049
Odisha,Baragada,Bijepur,Bijepur,Barmunda,Buromunda,768032
Odisha,Baragada,Bijepur,Bijepur,Baunspula,,768032
Odisha,Baragada,Bijepur,Bijepur,Beniachal,Beniachal,768032
Odisha,Baragada,Bijepur,Bijepur,Bhairopur,Budapali,768032
Odisha,Baragada,Bijepur,Bijepur,Bhalubahal,Bairakhapali,768032
Odisha,Baragada,Bijepur,Bijepur,Bhalupali,Buromunda,768038
Odisha,Baragada,Bijepur,Bijepur,Bhatibahali,Bhatigaon,768029
Odisha,Baragada,Bijepur,Bijepur,Bhatigaon,Bhatigaon,768029
Odisha,Baragada,Bijepur,Bijepur,Bhetiapadar,Beniachal,768032
Odisha,Baragada,Bijepur,Bijepur,Bhoipali,Pada,768032
Odisha,Baragada,Bijepur,Bijepur,Bijepur (Ct),,768032
Odisha,Baragada,Bijepur,Bijepur,Bilaipali,Samaleipadar,768032
Odisha,Baragada,Bijepur,Bijepur,Brahmanipali,Badbausen,768032
Odisha,Baragada,Bijepur,Bijepur,Budadarha,Laumunda,768048
Odisha,Baragada,Bijepur,Bijepur,Budhapali,Budapali,768032
Odisha,Baragada,Bijepur,Bijepur,Buromal,Sanbausen,768040
Odisha,Baragada,Bijepur,Bijepur,Charpali,Charpali,768103
Odisha,Baragada,Bijepur,Bijepur,Charpali,Jekhiapali,768103
Odisha,Baragada,Bijepur,Bijepur,Cherengamunda,Laumunda,768048
Odisha,Baragada,Bijepur,Bijepur,Darlipali,Patharala,768036
Odisha,Baragada,Bijepur,Bijepur,Deheripali,Badbausen,768032
Odisha,Baragada,Bijepur,Bijepur,Dhumapali,T.Gendapali,768045
Odisha,Baragada,Bijepur,Bijepur,Gandapali,,768049
Odisha,Baragada,Bijepur,Bijepur,Gandapali( Pukhamunda),Pada,768032
Odisha,Baragada,Bijepur,Bijepur,Gandpali (Ku),Badbausen,768032
Odisha,Baragada,Bijepur,Bijepur,Ganthiapali,Ganthiapali,768049
Odisha,Baragada,Bijepur,Bijepur,Gudimunda,Charpali,768103
Odisha,Baragada,Bijepur,Bijepur,Jalpali,Surubali,768036
Odisha,Baragada,Bijepur,Bijepur,Jampali,Pahandi,768032
Odisha,Baragada,Bijepur,Bijepur,Jaring,Jaring,768032
Odisha,Baragada,Bijepur,Bijepur,Jhalpali,Sanbausen,768040
Odisha,Baragada,Bijepur,Bijepur,Jhankasrigida,M.Srigida,768032
Odisha,Baragada,Bijepur,Bijepur,Jhirlipali,M.Srigida,768032
Odisha,Baragada,Bijepur,Bijepur,Jokhipali,Jekhiapali,768048
Odisha,Baragada,Bijepur,Bijepur,Kalangapali,Charpali,768034
Odisha,Baragada,Bijepur,Bijepur,Kalangapali,Pahandi,768032
Odisha,Baragada,Bijepur,Bijepur,Kandhadihi,T.Gendapali,768045
Odisha,Baragada,Bijepur,Bijepur,Kandhri,,768032
Odisha,Baragada,Bijepur,Bijepur,Kanpuri,Talapadar,768034
Odisha,Baragada,Bijepur,Bijepur,Karle,Charpali,768103
Odisha,Baragada,Bijepur,Bijepur,Karnapa,T.Gendapali,768045
Odisha,Baragada,Bijepur,Bijepur,Katapali,Badbramahani,768038
Odisha,Baragada,Bijepur,Bijepur,Katapali(Kha),Bairakhapali,768032
Odisha,Baragada,Bijepur,Bijepur,Kesaipali,Pahandi,768032
Odisha,Baragada,Bijepur,Bijepur,Keutipali,,768032
Odisha,Baragada,Bijepur,Bijepur,Khaliapali,Badbramahani,768036
Odisha,Baragada,Bijepur,Bijepur,Khanda,Laumunda,768048
Odisha,Baragada,Bijepur,Bijepur,Khaprelnuapali,Talapadar,768034
Odisha,Baragada,Bijepur,Bijepur,Kharmunda,Kharmunda,768032
Odisha,Baragada,Bijepur,Bijepur,Khuntpali,Patharala,768036
Odisha,Baragada,Bijepur,Bijepur,Kurkuta,Badbausen,768032
Odisha,Baragada,Bijepur,Bijepur,Kurlamunda,Badbausen,768032
Odisha,Baragada,Bijepur,Bijepur,Laumunda,Laumunda,768048
Odisha,Baragada,Bijepur,Bijepur,Lemdhar,Budapali,768032
Odisha,Baragada,Bijepur,Bijepur,Litipali,Jekhiapali,768103
Odisha,Baragada,Bijepur,Bijepur,Luhurapali,T.Gendapali,768045
Odisha,Baragada,Bijepur,Bijepur,Mahaberna,Ganthiapali,768049
Odisha,Baragada,Bijepur,Bijepur,Mahulpali,Saipali,768032
Odisha,Baragada,Bijepur,Bijepur,Majhipali,Bhatigaon,768029
Odisha,Baragada,Bijepur,Bijepur,Majhipali,,768048
Odisha,Baragada,Bijepur,Bijepur,Manikchaura,Budapali,768032
Odisha,Baragada,Bijepur,Bijepur,Manoharpali,Samaleipadar,768032
Odisha,Baragada,Bijepur,Bijepur,Manpur,Samaleipadar,768104
Odisha,Baragada,Bijepur,Bijepur,Masanabahal,Buromunda,768032
Odisha,Baragada,Bijepur,Bijepur,Mundomahul,Sanbausen,768040
Odisha,Baragada,Bijepur,Bijepur,Nuapali,,768036
Odisha,Baragada,Bijepur,Bijepur,Nuapali(Kha),Jekhiapali,768103
Odisha,Baragada,Bijepur,Bijepur,Pada,Pada,768032
Odisha,Baragada,Bijepur,Bijepur,Pahandi,Pahandi,768032
Odisha,Baragada,Bijepur,Bijepur,Patharla,Patharala,768032
Odisha,Baragada,Bijepur,Bijepur,Phulerpali,Bhatigaon,768029
Odisha,Baragada,Bijepur,Bijepur,Pipilipali,Budapali,768032
Odisha,Baragada,Bijepur,Bijepur,Pradhanmal,Jekhiapali,768103
Odisha,Baragada,Bijepur,Bijepur,Purna,Jaring,768032
Odisha,Baragada,Bijepur,Bijepur,Putuka,Saipali,768032
Odisha,Baragada,Bijepur,Bijepur,Putukigrinjal,Saipali,768032
Odisha,Baragada,Bijepur,Bijepur,Rangamatia,Ganthiapali,768049
Odisha,Baragada,Bijepur,Bijepur,Rangmatia,T.Gendapali,768045
Odisha,Baragada,Bijepur,Bijepur,Ranimal,Laumunda,768048
Odisha,Baragada,Bijepur,Bijepur,Rengalipali,Pada,768032
Odisha,Baragada,Bijepur,Bijepur,Rengalpatra,Bhatigaon,768029
Odisha,Baragada,Bijepur,Bijepur,Sadhupali,Bairakhapali,768032
Odisha,Baragada,Bijepur,Bijepur,Saipali,Saipali,768032
Odisha,Baragada,Bijepur,Bijepur,Salehdamki,Saipali,768032
Odisha,Baragada,Bijepur,Bijepur,Samlaipadar,Samaleipadar,768032
Odisha,Baragada,Bijepur,Bijepur,Sanbaunsen,Sanbausen,768040
Odisha,Baragada,Bijepur,Bijepur,Sandhibahal,Bhatigaon,768029
Odisha,Baragada,Bijepur,Bijepur,Sargipali,Surubali,768036
Odisha,Baragada,Bijepur,Bijepur,Satbandha,Laumunda,768048
Odisha,Baragada,Bijepur,Bijepur,Srigida,M.Srigida,768052
